BasinID,dwnBasinID,Area_km2,Shape_Leng,ws2024tl,ws3024tl,ws4024tl,ws2028tl,ws3028tl,ws4028tl,ws2038tl,ws3038tl,ws4038tl,Shape_Le_1,Shape_Area,FacilityID,Latitude,Longitude,Formatted Address
3382,0,2290,310000,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),3.099064435,0.236496503,730,38.74590998,139.836582,"1-chÅme-11-73 Takarada, Tsuruoka, Yamagata 997-0011, Japan"
3413,0,2586,348000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),3.444500067,0.249399668,731,32.89056187,130.8390137,"4000-1 Haramizu, Kikuyo, Kikuchi District, Kumamoto 869-1102, Japan"
3405,0,5704,1052000,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),10.22495105,0.541242212,732,31.74109344,130.7507501,"5-1 Kokubunoguchikita, Kirishima, Kagoshima 899-4344, Japan"
10609,0,1788,0,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),High (40-80%),3.006304943,0.182403559,733,37.55003598,-122.062164,"6500 Kaiser Dr #110, Fremont, CA 94555, USA"
10666,0,2156,0,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),3.566632159,0.210781837,734,34.29784301,-118.412227,"12500 Gladstone Ave, Sylmar, CA 91342, USA"
10666,0,2156,0,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),3.566632159,0.210781837,735,34.29784301,-118.412227,"12500 Gladstone Ave, Sylmar, CA 91342, USA"
9815,0,2779,0,High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),3.924552511,0.295675545,736,40.32856899,-74.63269998,"189-191 Washington Rd, Princeton, NJ 08540, USA"
10973,0,2347,0,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),3.974376126,0.238650617,737,37.45677499,-122.175397,"555 Middlefield Rd, Menlo Park, CA 94025, USA"
10870,0,3431,0,High (40-80%),High (40-80%),Medium-high (20-40%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),Medium-high (20-40%),Medium-high (20-40%),7.156217448,0.315364778,738,27.762153,-82.63097501,"341 8th Ave SE, St. Petersburg, FL 33701, USA"
3382,0,2290,310000,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),3.099064435,0.236496503,739,38.74869131,139.8291776,"Nipponkoku-271-6 DaihÅji, Tsuruoka, Yamagata 997-0017, Japan"
9008,8922,10954,938000,Low-medium (10-20%),Low-medium (10-20%),Medium-high (20-40%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),10.5956272,1.313396943,740,47.42861401,0.685456033,"16 Rue Pierre et Marie Curie, 37100 Tours, France"
7232,0,4292,380000,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),3.838979089,0.438018358,741,37.45307785,15.06570862,"Primosole Est (2), 95121 Catania CT, Italy"
4067,0,587,252000,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),2.246796729,0.04748885,742,1.375417212,103.8652417,"28 Ang Mo Kio Ind Park 2, Singapore 569508"
8745,0,75079,2344000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),25.6705492,8.6305996,743,45.57194036,9.358653623,"Via Giacomo Matteotti, 143, 20864 Agrate Brianza MB, Italy"
8745,0,75079,2344000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),25.6705492,8.6305996,744,45.57194036,9.358653623,"Via Giacomo Matteotti, 143, 20864 Agrate Brianza MB, Italy"
8862,8814,11661,918000,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),10.02325945,1.338719665,745,45.26710701,5.884495007,"850 Rue Jean Monnet, 38920 Crolles, France"
7232,0,4292,380000,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),3.838979089,0.438018358,746,37.45307785,15.06570862,"Primosole Est (2), 95121 Catania CT, Italy"
7143,0,1358,246000,Medium-high (20-40%),Medium-high (20-40%),High (40-80%),Medium-high (20-40%),High (40-80%),High (40-80%),Medium-high (20-40%),Medium-high (20-40%),High (40-80%),2.693088149,0.151402397,747,43.47092467,5.628831253,"D56B, 13790 Rousset, France"
8745,0,75079,2344000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),25.6705492,8.6305996,748,45.57194036,9.358653623,"Via Giacomo Matteotti, 143, 20864 Agrate Brianza MB, Italy"
4067,0,587,252000,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),2.246796729,0.04748885,749,1.375417212,103.8652417,"28 Ang Mo Kio Ind Park 2, Singapore 569508"
4067,0,587,252000,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),2.246796729,0.04748885,750,1.371672513,103.8646466,"8 Ang Mo Kio Ind Park 2, Singapore 569500"
4067,0,587,252000,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),2.246796729,0.04748885,751,1.375417212,103.8652417,"28 Ang Mo Kio Ind Park 2, Singapore 569508"
8862,8814,11661,918000,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),10.02325945,1.338719665,752,45.26710701,5.884495007,"850 Rue Jean Monnet, 38920 Crolles, France"
9008,8922,10954,938000,Low-medium (10-20%),Low-medium (10-20%),Medium-high (20-40%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),10.5956272,1.313396943,753,47.42850904,0.698228873,"16 Rue Cardan, 37100 Tours, France"
4067,0,587,252000,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),2.246796729,0.04748885,754,1.37161,103.84546,"717 Ang Mo Kio Ave 6, Singapore 569842"
7232,0,4292,380000,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),3.838979089,0.438018358,755,37.45307785,15.06570862,"Primosole Est (2), 95121 Catania CT, Italy"
8862,8814,11661,918000,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),10.02325945,1.338719665,756,45.26710701,5.884495007,"850 Rue Jean Monnet, 38920 Crolles, France"
8745,0,75079,2344000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),25.6705492,8.6305996,757,45.57194036,9.358653623,"Via Giacomo Matteotti, 143, 20864 Agrate Brianza MB, Italy"
8862,8814,11661,918000,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),10.02325945,1.338719665,758,45.26710701,5.884495007,"850 Rue Jean Monnet, 38920 Crolles, France"
8862,8814,11661,918000,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),10.02325945,1.338719665,759,45.26710701,5.884495007,"850 Rue Jean Monnet, 38920 Crolles, France"
8862,8814,11661,918000,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),10.02325945,1.338719665,760,45.26710701,5.884495007,"850 Rue Jean Monnet, 38920 Crolles, France"
10614,0,1694,0,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),3.018053733,0.172143789,761,37.40136142,-121.9144316,"1804 McCarthy Blvd, Milpitas, CA 95035, USA"
3268,0,3554,444000,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),4.454525893,0.353564895,762,35.61952891,138.551008,"1000 Kamisukiawara, Showa, Nakakoma District, Yamanashi 409-3861, Japan"
3268,0,3554,444000,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),4.454525893,0.353564895,763,35.61952891,138.551008,"1000 Kamisukiawara, Showa, Nakakoma District, Yamanashi 409-3861, Japan"
5853,5745,11321,956000,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),10.18819383,1.260748742,764,43.1551,124.99508,"5X4W+22 Jiashanxiang, Dongliao County, Liaoyuan, Jilin, China"
11604,0,34716,0,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),20.46736603,3.81989958,765,42.69053357,-73.83079199,"Fuller Rd, Albany, NY 12203, USA"
11604,0,34716,0,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),20.46736603,3.81989958,766,42.69053357,-73.83079199,"Fuller Rd, Albany, NY 12203, USA"
11604,0,34716,0,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),20.46736603,3.81989958,767,42.69053357,-73.83079199,"Fuller Rd, Albany, NY 12203, USA"
11604,0,34716,0,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),20.46736603,3.81989958,768,42.69053357,-73.83079199,"Fuller Rd, Albany, NY 12203, USA"
11604,0,34716,0,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),20.46736603,3.81989958,769,42.69053357,-73.83079199,"Fuller Rd, Albany, NY 12203, USA"
11604,0,34716,0,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),20.46736603,3.81989958,770,42.69053357,-73.83079199,"Fuller Rd, Albany, NY 12203, USA"
11604,0,34716,0,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),20.46736603,3.81989958,771,42.6724414,-73.8269429,"82 Avon St, Albany, NY 12203, USA"
11604,0,34716,0,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),20.46736603,3.81989958,772,43.13250143,-75.22599221,"529 Woodhaven Rd, Utica, NY 13502, USA"
11604,0,34716,0,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),20.46736603,3.81989958,773,42.69053357,-73.83079199,"Fuller Rd, Albany, NY 12203, USA"
3462,0,26372,1266000,High (40-80%),Extremely high (>80%),High (40-80%),High (40-80%),Extremely high (>80%),Extremely high (>80%),High (40-80%),Extremely high (>80%),Extremely high (>80%),12.39419026,2.492550011,774,31.37993,120.46697,"9FH8+XR7, Huqiu District, Suzhou, Jiangsu, China, 215153"
3462,0,26372,1266000,High (40-80%),Extremely high (>80%),High (40-80%),High (40-80%),Extremely high (>80%),Extremely high (>80%),High (40-80%),Extremely high (>80%),Extremely high (>80%),12.39419026,2.492550011,775,31.37993,120.46697,"9FH8+XR7, Huqiu District, Suzhou, Jiangsu, China, 215153"
3547,0,2444,808000,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),8.055446815,0.232358001,776,31.865,120.53889,"VG7Q+XHJ, Ximen Rd, Zhang Jia Gang Shi, Su Zhou Shi, Jiang Su Sheng, China, 215699"
4067,0,587,252000,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),2.246796729,0.04748885,777,1.382843788,103.9347588,"70 Pasir Ris Industrial Drive 1, Singapore 519527"
4067,0,587,252000,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),2.246796729,0.04748885,778,1.382843788,103.9347588,"70 Pasir Ris Industrial Drive 1, Singapore 519527"
3479,0,1169,236000,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),2.223265336,0.103997529,779,24.78087001,121.73311,"No. 96, Meizhou 2nd Rd, Yilan City, Yilan County, Taiwan 260"
3479,0,1169,236000,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),2.223265336,0.103997529,780,24.66590964,121.8309457,"No. 95è™Ÿ, Section 2, Ligongyi Rd, Wujie Township, Yilan County, Taiwan 268"
3262,0,2264,376000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),3.845240229,0.22623725,781,35.79226024,139.3207276,"Japan, ã€’198-0024 Tokyo, Ome, Shinmachi, 6-chÅmeâˆ’ï¼‘ï¼–âˆ’ï¼“"
3331,0,655,154000,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),1.585147588,0.065295125,782,35.82001146,139.5489084,"Japan, ã€’354-0046 Saitama, Iruma District, Miyoshi, Chikumazawahigashi, 1âˆ’ï¼‘ å¤ªé™½èª˜é›»ãƒ¢ãƒã‚¤ãƒ«ãƒ†ã‚¯ãƒŽãƒ­ã‚¸ãƒ¼æ‰€æ²¢å·¥å ´"
7397,0,4839,796000,High (40-80%),Extremely high (>80%),Extremely high (>80%),High (40-80%),Extremely high (>80%),Extremely high (>80%),High (40-80%),Extremely high (>80%),Extremely high (>80%),10.67389812,0.76383393,783,59.4370248,24.85758145,"Kuuli tÃ¤nav 6, 13619 Tallinn, Estonia"
6553,6400,30403,1478000,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),15.41085037,3.233791918,784,40.00299,116.30833,"2835+5H3åœ†æ˜Žå›­ Haidian District, Beijing, China, 100084"
9044,9011,39959,2254000,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),25.35900552,4.706603242,785,46.82192821,15.23257421,"SiemensstraÃŸe 43, 8530 Deutschlandsberg, Austria"
3382,0,2290,310000,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),3.099064435,0.236496503,786,38.74251673,139.8394141,"1-chÅme-14-38 Takarada, Tsuruoka, Yamagata 997-0011, Japan"
12157,0,46536,0,High (40-80%),High (40-80%),High (40-80%),Medium-high (20-40%),High (40-80%),High (40-80%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),20.39744901,4.451026059,787,32.95219702,-96.83167701,"15050 E Beltwood Pkwy, Addison, TX 75001, USA"
3257,0,12177,1194000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),11.94607217,1.22951011,788,36.31331396,138.4846652,"543 Otai, Saku, Nagano 385-0009, Japan"
9007,8921,37702,1562000,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),17.67962569,4.617387802,789,48.03115001,7.858679968,"Hans-Bunte-StraÃŸe 19, 79108 Freiburg im Breisgau, Germany"
8862,8814,11661,918000,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),10.02325945,1.338719665,790,45.26991201,5.887837962,"98 Rue du PrÃ© de l'Horme, 38920 Crolles, France"
9084,9068,41306,1986000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),25.42053904,6.036910757,791,55.98393,37.21310996,"Georgiyevskiy Prospekt, 5, Moskva, Russia, 124498"
9084,9068,41306,1986000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),25.42053904,6.036910757,792,55.99432,37.18875,"Panfilovskiy Prospekt, ÐºÐ¾Ñ€Ð¿ 833, Zelenograd, Moskva, Russia, 124460"
3485,0,3616,488000,Low-medium (10-20%),Low (<10%),Low (<10%),Low-medium (10-20%),Low (<10%),Low (<10%),Low-medium (10-20%),Low (<10%),Low (<10%),4.581777479,0.319574066,793,23.92408,120.66756,"No. 18è™Ÿ, Ziqiang 3rd Rd, Nantou City, Nantou County, Taiwan 540"
3485,0,3616,488000,Low-medium (10-20%),Low (<10%),Low (<10%),Low-medium (10-20%),Low (<10%),Low (<10%),Low-medium (10-20%),Low (<10%),Low (<10%),4.581777479,0.319574066,794,23.92430002,120.66732,"No. 13, Ziqiang 3rd Rd, Nantou City, Nantou County, Taiwan 540"
3485,0,3616,488000,Low-medium (10-20%),Low (<10%),Low (<10%),Low-medium (10-20%),Low (<10%),Low (<10%),Low-medium (10-20%),Low (<10%),Low (<10%),4.581777479,0.319574066,795,23.92494002,120.66719,"No. 22, Ziqiang 3rd Rd, Nantou City, Nantou County, Taiwan 540"
3483,0,1799,308000,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),2.906696941,0.159365507,796,24.16324,120.64821,"No. 76, Taiwan Ave, Xitun District, Taichung City, Taiwan 407"
11654,11646,8398,0,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),8.821948806,0.976736097,797,45.3005006,-72.71457201,"18 Bd de l'AÃ©roport, Bromont, QC J2L 1S7, Canada"
11654,11646,8398,0,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),8.821948806,0.976736097,798,45.3005006,-72.71457201,"18 Bd de l'AÃ©roport, Bromont, QC J2L 1S7, Canada"
11654,11646,8398,0,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),8.821948806,0.976736097,799,45.3005006,-72.71457201,"18 Bd de l'AÃ©roport, Bromont, QC J2L 1S7, Canada"
11712,11709,27579,0,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),20.5045138,3.765011884,800,53.45027832,-113.4696551,"1911 94 St NW, Edmonton, AB T6N 1E6, Canada"
11654,11646,8398,0,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),8.821948806,0.976736097,801,45.30098788,-72.7133278,"18 Bd de l'AÃ©roport, Bromont, QC J2L 1S7, Canada"
